prs,sp_name,linkage_name,temp_file
defdac,"get_begin_block",_ZN6parlay8internal7delayed19block_delayed_zip_tIJRNS1_20block_delayed_scan_tIRNS_16delayed_sequenceISt4pairIllES6_ZNS_10map_tokensIRNS_8file_mapERZNS_6tokensIS9_RN7benchIO3$_0EEENS_8sequenceINSE_IcNS_9allocatorIcEELb1EEENSF_ISH_EELb0EEEOT_OT0_EUlSL_E_SD_EEDaSL_SN_OT1_EUlmE1_EELb0EZNS7_IS9_SP_SD_EEDaSL_SN_SR_EUlS6_S6_E_S6_EENS4_ImmZNS_4iotaImEEDaSK_EUlmE_EEEE15get_begin_blockEm,../bench/parlay/internal/delayed/zip.h
both,"initialize_range<const char *>",_ZN6parlay8sequenceIcNS_9allocatorIcEELb1EE16initialize_rangeIPKcEEvT_S7_St26random_access_iterator_tag,../bench/parlay/sequence.h
both,"parallel_for<(lambda at ../bench/parlay/sequence.h:570:24)>",_ZN6parlay12parallel_forIZNS_8sequenceIcNS_9allocatorIcEELb1EE16initialize_rangeIPKcEEvT_S8_St26random_access_iterator_tagEUlmE_EEvmmS8_lb,../bench/parlay/internal/scheduler_plugins/opencilk.h
defdac,"scan_serial<parlay::slice<std::pair<long, long> *, std::pair<long, long> *>, parlay::slice<std::pair<long, long> *, std::pair<long, long> *>, parlay::monoid<(lambda at ../bench/common/../parlay/primitives.h:1091:12), std::pair<long, long>, void> &>",_ZN6parlay8internal11scan_serialINS_5sliceIPSt4pairIllES5_EES6_RNS_6monoidIZNS_10map_tokensIRNS_8file_mapERZNS_6tokensISA_RN7benchIO3$_0EEENS_8sequenceINSF_IcNS_9allocatorIcEELb1EEENSG_ISI_EELb0EEEOT_OT0_EUlSM_E_SE_EEDaSM_SO_OT1_EUlS4_S4_E_S4_vEEEEDaRKSL_SN_SS_NS_13type_identityIDtsr3std18remove_reference_tISR_EE8identityEE4typeEjb,../bench/parlay/internal/delayed/../sequence_ops.h
defef,"free_buffer",_ZN6parlay17sequence_internal13sequence_baseIPmNS_9allocatorIS2_EELb0EE12storage_impl18capacitated_buffer11free_bufferERNS3_ISt4byteEE,../bench/parlay/internal/sequence_base.h
defef,"free_buffer",_ZN6parlay17sequence_internal13sequence_baseIPNS_8sequenceImNS_9allocatorImEELb0EEENS3_IS6_EELb0EE12storage_impl18capacitated_buffer11free_bufferERNS3_ISt4byteEE,../bench/parlay/internal/sequence_base.h
defef,"initialize_iterators",_ZN6parlay8internal7delayed23block_delayed_flatten_tINS_8sequenceINS3_ImNS_9allocatorImEELb0EEENS4_IS6_EELb0EEEE20initialize_iteratorsEv,../bench/parlay/internal/delayed/flatten.h
defef,"~sequence_base",_ZN6parlay17sequence_internal13sequence_baseIPmNS_9allocatorIS2_EELb0EED2Ev,../bench/parlay/internal/sequence_base.h
defef,"~sequence_base",_ZN6parlay17sequence_internal13sequence_baseIPNS_8sequenceImNS_9allocatorImEELb0EEENS3_IS6_EELb0EED2Ev,../bench/parlay/internal/sequence_base.h
defef,"~block_iterable_view_base_data",_ZN6parlay8internal7delayed29block_iterable_view_base_dataINS_8sequenceINS3_ImNS_9allocatorImEELb0EEENS4_IS6_EELb0EEEED2Ev,../bench/parlay/internal/delayed/common.h
defef,"initialize_range<parlay::delayed_sequence<unsigned long, unsigned long, (lambda at ../bench/parlay/internal/delayed/../sequence_ops.h:129:30)>::iterator>",_ZN6parlay8sequenceImNS_9allocatorImEELb0EE16initialize_rangeINS_16delayed_sequenceImmZNS_8internal11delayed_mapIRNS0_IS3_NS1_IS3_EELb0EEEZNS6_7delayed23block_delayed_flatten_tIS9_E20initialize_iteratorsEvEUlOT_E_Li0EEEDaSF_T0_EUlmE_E8iteratorEEEvSE_SE_St26random_access_iterator_tag,../bench/parlay/sequence.h
defef,"uninitialized",_ZN6parlay8sequenceIPNS0_ImNS_9allocatorImEELb0EEENS1_IS4_EELb0EE13uninitializedEm,../bench/parlay/sequence.h
defef,"uninitialized",_ZN6parlay8sequenceIPmNS_9allocatorIS1_EELb0EE13uninitializedEm,../bench/parlay/sequence.h
defef,"parallel_for<(lambda at ../bench/parlay/internal/delayed/flatten.h:171:41)>",_ZN6parlay12parallel_forIZNS_8internal7delayed23block_delayed_flatten_tINS_8sequenceINS4_ImNS_9allocatorImEELb0EEENS5_IS7_EELb0EEEE20initialize_iteratorsEvEUlmE_EEvmmT_lb,../bench/parlay/internal/scheduler_plugins/opencilk.h
defef,"parallel_for<(lambda at ../bench/parlay/sequence.h:570:24)>",_ZN6parlay12parallel_forIZNS_8sequenceImNS_9allocatorImEELb0EE16initialize_rangeINS_16delayed_sequenceImmZNS_8internal11delayed_mapIRNS1_IS4_NS2_IS4_EELb0EEEZNS7_7delayed23block_delayed_flatten_tISA_E20initialize_iteratorsEvEUlOT_E_Li0EEEDaSG_T0_EUlmE_E8iteratorEEEvSF_SF_St26random_access_iterator_tagEUlmE_EEvmmSF_lb,../bench/parlay/internal/scheduler_plugins/opencilk.h
defdac,"parallel_for<(lambda at ../bench/parlay/internal/delayed/../../utilities.h:384:31)>",_ZN6parlay12parallel_forIZNS_26uninitialized_relocate_n_aIPmS2_SaImEEEvT_T0_mRT1_EUlmE_EEvmmS4_lb,../bench/parlay/internal/scheduler_plugins/opencilk.h
defdac,"deallocate",_ZN6parlay9allocatorImE10deallocateEPmm,../bench/parlay/internal/../alloc.h
untouched,"dataType",_ZN7benchIO8dataTypeEl,../bench/common/sequenceIO.h
untouched,"dataType",_ZN7benchIO8dataTypeEi,../bench/common/sequenceIO.h
untouched,"dataType",_ZN7benchIO8dataTypeEj,../bench/common/sequenceIO.h
untouched,"dataType",_ZN7benchIO8dataTypeEd,../bench/common/sequenceIO.h
untouched,"dataType",_ZN7benchIO8dataTypeEN6parlay8sequenceIcNS0_9allocatorIcEELb1EEE,../bench/common/sequenceIO.h
untouched,"dataType",_ZN7benchIO8dataTypeEPc,../bench/common/sequenceIO.h
untouched,"dataType",_ZN7benchIO8dataTypeESt4pairIiiE,../bench/common/sequenceIO.h
untouched,"dataType",_ZN7benchIO8dataTypeESt4pairIjjE,../bench/common/sequenceIO.h
untouched,"dataType",_ZN7benchIO8dataTypeESt4pairIjiE,../bench/common/sequenceIO.h
untouched,"dataType",_ZN7benchIO8dataTypeESt4pairIllE,../bench/common/sequenceIO.h
untouched,"dataType",_ZN7benchIO8dataTypeESt4pairIN6parlay8sequenceIcNS1_9allocatorIcEELb1EEElE,../bench/common/sequenceIO.h
untouched,"dataType",_ZN7benchIO8dataTypeESt4pairIddE,../bench/common/sequenceIO.h
untouched,"seqHeader",_ZN7benchIO9seqHeaderB5cxx11ENS_11elementTypeE,../bench/common/sequenceIO.h
untouched,"read_long",_ZN7benchIO9read_longERKN6parlay8sequenceIcNS0_9allocatorIcEELb1EEE,../bench/common/sequenceIO.h
untouched,"read_double",_ZN7benchIO11read_doubleERKN6parlay8sequenceIcNS0_9allocatorIcEELb1EEE,../bench/common/sequenceIO.h
untouched,"chars_to_float_t<double, 18UL, 22L, 53L, (lambda at ../bench/common/../parlay/io.h:257:60)>",_ZN6parlay8internal16chars_to_float_tIdLm18ELl22ELl53EZNS_15chars_to_doubleERKNS_8sequenceIcNS_9allocatorIcEELb1EEEEUlRKT_E_EES8_S7_OT3_,../bench/common/../parlay/io.h
defef,"operator()<parlay::sequence<char, parlay::allocator<char>, true> >",_ZZN6parlay15chars_to_doubleERKNS_8sequenceIcNS_9allocatorIcEELb1EEEENKUlRKT_E_clIS3_EEDaS8_,../bench/common/../parlay/io.h
defef,"chars_to_int_t<unsigned long, const char *>",_ZN6parlay8internal14chars_to_int_tImPKcEET_NS_5sliceIT0_S6_EE,../bench/common/../parlay/io.h
defef,"writeHistogramsToFile",_Z21writeHistogramsToFileN6parlay8sequenceISt4pairINS0_IcNS_9allocatorIcEELb1EEEmENS2_IS5_EELb0EEEPc,../bench/wcTime.C
defef,"to_chars",_ZN6parlay8to_charsEc,../bench/common/../parlay/io.h
defef,"parallel_for<(lambda at ../bench/parlay/sequence.h:515:24)>",_ZN6parlay12parallel_forIZNS_8sequenceINS1_IcNS_9allocatorIcEELb1EEENS2_IS4_EELb0EEC1IZNS_8internal3mapIRKNS1_ISt4pairIS4_mENS2_ISB_EELb0EEEZ21writeHistogramsToFileSD_PcE3$_1EEDaOT_OT0_mEUlmE_EEmSJ_NS6_18_from_function_tagEmEUlmE_EEvmmSI_lb,../bench/parlay/internal/scheduler_plugins/opencilk.h
defef,"flatten<char>",_ZN6parlay7flattenIcEEDaONS_8sequenceINS1_IT_NS_9allocatorIS2_EEXsr3std7is_sameIS2_cEE5valueEEENS3_IS5_EEXsr3std7is_sameIS5_cEE5valueEEE,../bench/common/../parlay/primitives.h
defef,"chars_to_file",_ZN6parlay13chars_to_fileERKNS_8sequenceIcNS_9allocatorIcEELb1EEERKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE,../bench/common/../parlay/io.h
defef,"~sequence_base",_ZN6parlay17sequence_internal13sequence_baseINS_8sequenceIcNS_9allocatorIcEELb1EEENS3_IS5_EELb0EED2Ev,../bench/parlay/internal/sequence_base.h
defef,"basic_ofstream",_ZNSt14basic_ofstreamIcSt11char_traitsIcEEC1ERKNSt7__cxx1112basic_stringIcS1_SaIcEEESt13_Ios_Openmode,ece/project/seth_group/ziqiliu/GCC-12.2.0/lib/gcc/x86_64-linux-gnu/12.2.0/../../../../include/c++/12.2.0/fstream
defef,"~basic_ofstream",_ZNSt14basic_ofstreamIcSt11char_traitsIcEED1Ev,ece/project/seth_group/ziqiliu/GCC-12.2.0/lib/gcc/x86_64-linux-gnu/12.2.0/../../../../include/c++/12.2.0/fstream
defef,"sequence<(lambda at ../bench/common/../parlay/primitives.h:998:5)>",_ZN6parlay8sequenceImNS_9allocatorImEELb0EEC2IZNS_7flattenIcEEDaONS0_INS0_IT_NS1_IS6_EEXsr3std7is_sameIS6_cEE5valueEEENS1_IS8_EEXsr3std7is_sameIS8_cEE5valueEEEEUlmE_EEmOS6_NS3_18_from_function_tagEm,../bench/parlay/sequence.h
both,"sequence",_ZN6parlay8sequenceIcNS_9allocatorIcEELb1EEC2EmNS3_18_uninitialized_tagE,../bench/parlay/sequence.h
defef,"parallel_for<(lambda at ../bench/common/../parlay/primitives.h:1001:36)>",_ZN6parlay12parallel_forIZNS_7flattenIcEEDaONS_8sequenceINS2_IT_NS_9allocatorIS3_EEXsr3std7is_sameIS3_cEE5valueEEENS4_IS6_EEXsr3std7is_sameIS6_cEE5valueEEEEUlmE0_EEvmmS3_lb,../bench/parlay/internal/scheduler_plugins/opencilk.h
defdac,"parallel_for<(lambda at ../bench/parlay/internal/delayed/../../utilities.h:384:31)>",_ZN6parlay12parallel_forIZNS_26uninitialized_relocate_n_aIPcS2_SaIcEEEvT_T0_mRT1_EUlmE_EEvmmS4_lb,../bench/parlay/internal/scheduler_plugins/opencilk.h
defef,"parallel_for<(lambda at ../bench/parlay/sequence.h:515:24)>",_ZN6parlay12parallel_forIZNS_8sequenceImNS_9allocatorImEELb0EEC1IZNS_7flattenIcEEDaONS1_INS1_IT_NS2_IS7_EEXsr3std7is_sameIS7_cEE5valueEEENS2_IS9_EEXsr3std7is_sameIS9_cEE5valueEEEEUlmE_EEmOS7_NS4_18_from_function_tagEmEUlmE_EEvmmS7_lb,../bench/parlay/internal/scheduler_plugins/opencilk.h
defdac,"storage_impl",_ZN6parlay17sequence_internal13sequence_baseIcNS_9allocatorIcEELb1EE12storage_implC2ERKS5_,../bench/parlay/internal/sequence_base.h
defdac,"initialize_range<const parlay::sequence<char, parlay::allocator<char>, true> *>",_ZN6parlay8sequenceINS0_IcNS_9allocatorIcEELb1EEENS1_IS3_EELb0EE16initialize_rangeIPKS3_EEvT_S9_St26random_access_iterator_tag,../bench/parlay/sequence.h
defdac,"flatten<parlay::sequence<parlay::sequence<char, parlay::allocator<char>, true>, parlay::allocator<parlay::sequence<char, parlay::allocator<char>, true> >, false> &>",_ZN6parlay7flattenIRNS_8sequenceINS1_IcNS_9allocatorIcEELb1EEENS2_IS4_EELb0EEEEEDaOT_,../bench/common/../parlay/primitives.h
defdac,"sequence<(lambda at ../bench/common/../parlay/primitives.h:979:44)>",_ZN6parlay8sequenceImNS_9allocatorImEELb0EEC2IZNS_7flattenIRNS0_INS0_IcNS1_IcEELb1EEENS1_IS7_EELb0EEEEEDaOT_EUlmE_EEmSC_NS3_18_from_function_tagEm,../bench/parlay/sequence.h
defdac,"parallel_for<(lambda at ../bench/common/../parlay/primitives.h:983:36)>",_ZN6parlay12parallel_forIZNS_7flattenIRNS_8sequenceINS2_IcNS_9allocatorIcEELb1EEENS3_IS5_EELb0EEEEEDaOT_EUlmE0_EEvmmS9_lb,../bench/parlay/internal/scheduler_plugins/opencilk.h
defdac,"parallel_for<(lambda at ../bench/common/../parlay/primitives.h:986:42)>",_ZN6parlay12parallel_forIZZNS_7flattenIRNS_8sequenceINS2_IcNS_9allocatorIcEELb1EEENS3_IS5_EELb0EEEEEDaOT_ENKUlmE0_clEmEUlmE_EEvmmS9_lb,../bench/parlay/internal/scheduler_plugins/opencilk.h
defdac,"parallel_for<(lambda at ../bench/parlay/sequence.h:515:24)>",_ZN6parlay12parallel_forIZNS_8sequenceImNS_9allocatorImEELb0EEC1IZNS_7flattenIRNS1_INS1_IcNS2_IcEELb1EEENS2_IS8_EELb0EEEEEDaOT_EUlmE_EEmSD_NS4_18_from_function_tagEmEUlmE_EEvmmSC_lb,../bench/parlay/internal/scheduler_plugins/opencilk.h
defdac,"parallel_for<(lambda at ../bench/parlay/sequence.h:570:24)>",_ZN6parlay12parallel_forIZNS_8sequenceINS1_IcNS_9allocatorIcEELb1EEENS2_IS4_EELb0EE16initialize_rangeIPKS4_EEvT_SA_St26random_access_iterator_tagEUlmE_EEvmmSA_lb,../bench/parlay/internal/scheduler_plugins/opencilk.h
defdac,"parallel_for<(lambda at ../bench/parlay/internal/sequence_base.h:129:19)>",_ZN6parlay12parallel_forIZNS_17sequence_internal13sequence_baseIcNS_9allocatorIcEELb1EE12storage_implC1ERKS6_EUlmE_EEvmmT_lb,../bench/parlay/internal/scheduler_plugins/opencilk.h
defef,"timeWordCounts",_Z14timeWordCountsRKN6parlay8sequenceIcNS_9allocatorIcEELb1EEEibPc,../bench/wcTime.C
defef,"storage_impl",_ZN6parlay17sequence_internal13sequence_baseISt4pairINS_8sequenceIcNS_9allocatorIcEELb1EEEmENS4_IS7_EELb0EE12storage_implC2ERKSA_,../bench/parlay/internal/sequence_base.h
defef,"parallel_for<(lambda at ../bench/parlay/internal/sequence_base.h:129:19)>",_ZN6parlay12parallel_forIZNS_17sequence_internal13sequence_baseISt4pairINS_8sequenceIcNS_9allocatorIcEELb1EEEmENS5_IS8_EELb0EE12storage_implC1ERKSB_EUlmE_EEvmmT_lb,../bench/parlay/internal/scheduler_plugins/opencilk.h
untouched,"main",,../bench/wcTime.C
untouched,"commandLine",_ZN11commandLineC2EiPPcNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE,../bench/common/parse_command_line.h
defef,"getOptionValue",_ZN11commandLine14getOptionValueENSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE,../bench/common/parse_command_line.h
defef,"getOption",_ZN11commandLine9getOptionENSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE,../bench/common/parse_command_line.h
defef,"getOptionIntValue",_ZN11commandLine17getOptionIntValueENSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEi,../bench/common/parse_command_line.h
defef,"operator<<<char, std::char_traits<char>, std::allocator<char> >",_ZStlsIcSt11char_traitsIcESaIcEERSt13basic_ostreamIT_T0_ES7_RKNSt7__cxx1112basic_stringIS4_S5_T1_EE,ece/project/seth_group/ziqiliu/GCC-12.2.0/lib/gcc/x86_64-linux-gnu/12.2.0/../../../../include/c++/12.2.0/bits/basic_string.h
